,Symbol,Name,EntrezGene.ID,Ensembl.Gene.ID,HomoloGene.ID,HGNC.ID
R04B3.1,R04B3.1,R04B3.1,R04B3.1,R04B3.1,R04B3.1,R04B3.1
R04B3.2,R04B3.2,R04B3.2,R04B3.2,R04B3.2,R04B3.2,R04B3.2
R04B3.3,R04B3.3,R04B3.3,R04B3.3,R04B3.3,R04B3.3,R04B3.3
cnnm-2,cnnm-2,cnnm-2,cnnm-2,cnnm-2,cnnm-2,cnnm-2
R04E5.7,R04E5.7,R04E5.7,R04E5.7,R04E5.7,R04E5.7,R04E5.7
R04E5.8,R04E5.8,R04E5.8,R04E5.8,R04E5.8,R04E5.8,R04E5.8
R04E5.9,R04E5.9,R04E5.9,R04E5.9,R04E5.9,R04E5.9,R04E5.9
arrd-26,arrd-26,arrd-26,arrd-26,arrd-26,arrd-26,arrd-26
R05C11.2,R05C11.2,R05C11.2,R05C11.2,R05C11.2,R05C11.2,R05C11.2
mca-2,mca-2,mca-2,mca-2,mca-2,mca-2,mca-2
R05D3.2,R05D3.2,R05D3.2,R05D3.2,R05D3.2,R05D3.2,R05D3.2
R05D3.3,R05D3.3,R05D3.3,R05D3.3,R05D3.3,R05D3.3,R05D3.3
R05D3.5,R05D3.5,R05D3.5,R05D3.5,R05D3.5,R05D3.5,R05D3.5
R05D3.6,R05D3.6,R05D3.6,R05D3.6,R05D3.6,R05D3.6,R05D3.6
R05D3.8,R05D3.8,R05D3.8,R05D3.8,R05D3.8,R05D3.8,R05D3.8
R05D3.9,R05D3.9,R05D3.9,R05D3.9,R05D3.9,R05D3.9,R05D3.9
met-2,met-2,met-2,met-2,met-2,met-2,met-2
R05D3.12,R05D3.12,R05D3.12,R05D3.12,R05D3.12,R05D3.12,R05D3.12
R05D8.7,R05D8.7,R05D8.7,R05D8.7,R05D8.7,R05D8.7,R05D8.7
R05D8.9,R05D8.9,R05D8.9,R05D8.9,R05D8.9,R05D8.9,R05D8.9
R05D8.11,R05D8.11,R05D8.11,R05D8.11,R05D8.11,R05D8.11,R05D8.11
btbd-10,btbd-10,btbd-10,btbd-10,btbd-10,btbd-10,btbd-10
R05F9.6,R05F9.6,R05F9.6,R05F9.6,R05F9.6,R05F9.6,R05F9.6
R05F9.7,R05F9.7,R05F9.7,R05F9.7,R05F9.7,R05F9.7,R05F9.7
R05F9.9,R05F9.9,R05F9.9,R05F9.9,R05F9.9,R05F9.9,R05F9.9
sgt-1,sgt-1,sgt-1,sgt-1,sgt-1,sgt-1,sgt-1
R05F9.11,R05F9.11,R05F9.11,R05F9.11,R05F9.11,R05F9.11,R05F9.11
aagr-2,aagr-2,aagr-2,aagr-2,aagr-2,aagr-2,aagr-2
R05G6.1,R05G6.1,R05G6.1,R05G6.1,R05G6.1,R05G6.1,R05G6.1
R05G6.4,R05G6.4,R05G6.4,R05G6.4,R05G6.4,R05G6.4,R05G6.4
R05G6.5,R05G6.5,R05G6.5,R05G6.5,R05G6.5,R05G6.5,R05G6.5
vdac-1,vdac-1,vdac-1,vdac-1,vdac-1,vdac-1,vdac-1
R05G6.9,R05G6.9,R05G6.9,R05G6.9,R05G6.9,R05G6.9,R05G6.9
R05G6.10,R05G6.10,R05G6.10,R05G6.10,R05G6.10,R05G6.10,R05G6.10
R05G9.1,R05G9.1,R05G9.1,R05G9.1,R05G9.1,R05G9.1,R05G9.1
twk-49,twk-49,twk-49,twk-49,twk-49,twk-49,twk-49
R05G9.3,R05G9.3,R05G9.3,R05G9.3,R05G9.3,R05G9.3,R05G9.3
R05G9R.1,R05G9R.1,R05G9R.1,R05G9R.1,R05G9R.1,R05G9R.1,R05G9R.1
R05H11.1,R05H11.1,R05H11.1,R05H11.1,R05H11.1,R05H11.1,R05H11.1
R05H11.2,R05H11.2,R05H11.2,R05H11.2,R05H11.2,R05H11.2,R05H11.2
R06A10.1,R06A10.1,R06A10.1,R06A10.1,R06A10.1,R06A10.1,R06A10.1
R06A10.4,R06A10.4,R06A10.4,R06A10.4,R06A10.4,R06A10.4,R06A10.4
R06B10.2,R06B10.2,R06B10.2,R06B10.2,R06B10.2,R06B10.2,R06B10.2
clec-150,clec-150,clec-150,clec-150,clec-150,clec-150,clec-150
tbc-10,tbc-10,tbc-10,tbc-10,tbc-10,tbc-10,tbc-10
R06B10.7,R06B10.7,R06B10.7,R06B10.7,R06B10.7,R06B10.7,R06B10.7
clec-43,clec-43,clec-43,clec-43,clec-43,clec-43,clec-43
fbxc-36,fbxc-36,fbxc-36,fbxc-36,fbxc-36,fbxc-36,fbxc-36
R07C3.3,R07C3.3,R07C3.3,R07C3.3,R07C3.3,R07C3.3,R07C3.3
acs-15,acs-15,acs-15,acs-15,acs-15,acs-15,acs-15
fbxc-34,fbxc-34,fbxc-34,fbxc-34,fbxc-34,fbxc-34,fbxc-34
fbxc-28,fbxc-28,fbxc-28,fbxc-28,fbxc-28,fbxc-28,fbxc-28
fbxc-29,fbxc-29,fbxc-29,fbxc-29,fbxc-29,fbxc-29,fbxc-29
fbxc-33,fbxc-33,fbxc-33,fbxc-33,fbxc-33,fbxc-33,fbxc-33
fbxc-31,fbxc-31,fbxc-31,fbxc-31,fbxc-31,fbxc-31,fbxc-31
fbxc-27,fbxc-27,fbxc-27,fbxc-27,fbxc-27,fbxc-27,fbxc-27
fbxc-24,fbxc-24,fbxc-24,fbxc-24,fbxc-24,fbxc-24,fbxc-24
clec-44,clec-44,clec-44,clec-44,clec-44,clec-44,clec-44
R07C3.13,R07C3.13,R07C3.13,R07C3.13,R07C3.13,R07C3.13,R07C3.13
R07C12.1,R07C12.1,R07C12.1,R07C12.1,R07C12.1,R07C12.1,R07C12.1
R07C12.3,R07C12.3,R07C12.3,R07C12.3,R07C12.3,R07C12.3,R07C12.3
R07E4.1,R07E4.1,R07E4.1,R07E4.1,R07E4.1,R07E4.1,R07E4.1
R07E4.3,R07E4.3,R07E4.3,R07E4.3,R07E4.3,R07E4.3,R07E4.3
R07E4.5,R07E4.5,R07E4.5,R07E4.5,R07E4.5,R07E4.5,R07E4.5
lips-17,lips-17,lips-17,lips-17,lips-17,lips-17,lips-17
npp-21,npp-21,npp-21,npp-21,npp-21,npp-21,npp-21
pgam-5,pgam-5,pgam-5,pgam-5,pgam-5,pgam-5,pgam-5
R07G3.7,R07G3.7,R07G3.7,R07G3.7,R07G3.7,R07G3.7,R07G3.7
R07G3.8,R07G3.8,R07G3.8,R07G3.8,R07G3.8,R07G3.8,R07G3.8
R08C7.1,R08C7.1,R08C7.1,R08C7.1,R08C7.1,R08C7.1,R08C7.1
chat-1,chat-1,chat-1,chat-1,chat-1,chat-1,chat-1
htz-1,htz-1,htz-1,htz-1,htz-1,htz-1,htz-1
R08C7.4,R08C7.4,R08C7.4,R08C7.4,R08C7.4,R08C7.4,R08C7.4
R08C7.5,R08C7.5,R08C7.5,R08C7.5,R08C7.5,R08C7.5,R08C7.5
clec-175,clec-175,clec-175,clec-175,clec-175,clec-175,clec-175
R08C7.8,R08C7.8,R08C7.8,R08C7.8,R08C7.8,R08C7.8,R08C7.8
fbxb-74,fbxb-74,fbxb-74,fbxb-74,fbxb-74,fbxb-74,fbxb-74
wapl-1,wapl-1,wapl-1,wapl-1,wapl-1,wapl-1,wapl-1
R08C7.11,R08C7.11,R08C7.11,R08C7.11,R08C7.11,R08C7.11,R08C7.11
R08C7.12,R08C7.12,R08C7.12,R08C7.12,R08C7.12,R08C7.12,R08C7.12
fbxb-75,fbxb-75,fbxb-75,fbxb-75,fbxb-75,fbxb-75,fbxb-75
R08E3.1,R08E3.1,R08E3.1,R08E3.1,R08E3.1,R08E3.1,R08E3.1
R08E3.2,R08E3.2,R08E3.2,R08E3.2,R08E3.2,R08E3.2,R08E3.2
R08E3.3,R08E3.3,R08E3.3,R08E3.3,R08E3.3,R08E3.3,R08E3.3
ztf-16,ztf-16,ztf-16,ztf-16,ztf-16,ztf-16,ztf-16
R08E5.1,R08E5.1,R08E5.1,R08E5.1,R08E5.1,R08E5.1,R08E5.1
cysl-3,cysl-3,cysl-3,cysl-3,cysl-3,cysl-3,cysl-3
R08E5.3,R08E5.3,R08E5.3,R08E5.3,R08E5.3,R08E5.3,R08E5.3
R08E5.4,R08E5.4,R08E5.4,R08E5.4,R08E5.4,R08E5.4,R08E5.4
R08F11.1,R08F11.1,R08F11.1,R08F11.1,R08F11.1,R08F11.1,R08F11.1
srt-30,srt-30,srt-30,srt-30,srt-30,srt-30,srt-30
cyp-33C8,cyp-33C8,cyp-33C8,cyp-33C8,cyp-33C8,cyp-33C8,cyp-33C8
R08F11.4,R08F11.4,R08F11.4,R08F11.4,R08F11.4,R08F11.4,R08F11.4
fpn-1.3,fpn-1.3,fpn-1.3,fpn-1.3,fpn-1.3,fpn-1.3,fpn-1.3
R08F11.7,R08F11.7,R08F11.7,R08F11.7,R08F11.7,R08F11.7,R08F11.7
ergo-1,ergo-1,ergo-1,ergo-1,ergo-1,ergo-1,ergo-1
R09A1.2,R09A1.2,R09A1.2,R09A1.2,R09A1.2,R09A1.2,R09A1.2
R09A1.3,R09A1.3,R09A1.3,R09A1.3,R09A1.3,R09A1.3,R09A1.3
flp-34,flp-34,flp-34,flp-34,flp-34,flp-34,flp-34
fpn-1.2,fpn-1.2,fpn-1.2,fpn-1.2,fpn-1.2,fpn-1.2,fpn-1.2
hacd-1,hacd-1,hacd-1,hacd-1,hacd-1,hacd-1,hacd-1
R09B5.11,R09B5.11,R09B5.11,R09B5.11,R09B5.11,R09B5.11,R09B5.11
chil-14,chil-14,chil-14,chil-14,chil-14,chil-14,chil-14
srbc-59,srbc-59,srbc-59,srbc-59,srbc-59,srbc-59,srbc-59
srbc-58,srbc-58,srbc-58,srbc-58,srbc-58,srbc-58,srbc-58
sti-1,sti-1,sti-1,sti-1,sti-1,sti-1,sti-1
R09F10.1,R09F10.1,R09F10.1,R09F10.1,R09F10.1,R09F10.1,R09F10.1
R09F10.3,R09F10.3,R09F10.3,R09F10.3,R09F10.3,R09F10.3,R09F10.3
R09F10.5,R09F10.5,R09F10.5,R09F10.5,R09F10.5,R09F10.5,R09F10.5
R09F10.8,R09F10.8,R09F10.8,R09F10.8,R09F10.8,R09F10.8,R09F10.8
R09H3.3,R09H3.3,R09H3.3,R09H3.3,R09H3.3,R09H3.3,R09H3.3
R10A10.1,R10A10.1,R10A10.1,R10A10.1,R10A10.1,R10A10.1,R10A10.1
rbx-2,rbx-2,rbx-2,rbx-2,rbx-2,rbx-2,rbx-2
cdh-1,cdh-1,cdh-1,cdh-1,cdh-1,cdh-1,cdh-1
R10F2.4,R10F2.4,R10F2.4,R10F2.4,R10F2.4,R10F2.4,R10F2.4
R10F2.5,R10F2.5,R10F2.5,R10F2.5,R10F2.5,R10F2.5,R10F2.5
R10F2.6,R10F2.6,R10F2.6,R10F2.6,R10F2.6,R10F2.6,R10F2.6
R10H1.1,R10H1.1,R10H1.1,R10H1.1,R10H1.1,R10H1.1,R10H1.1
srab-14,srab-14,srab-14,srab-14,srab-14,srab-14,srab-14
R11E3.1,R11E3.1,R11E3.1,R11E3.1,R11E3.1,R11E3.1,R11E3.1
R11E3.2,R11E3.2,R11E3.2,R11E3.2,R11E3.2,R11E3.2,R11E3.2
set-15,set-15,set-15,set-15,set-15,set-15,set-15
R11F4.1,R11F4.1,R11F4.1,R11F4.1,R11F4.1,R11F4.1,R11F4.1
R11F4.2,R11F4.2,R11F4.2,R11F4.2,R11F4.2,R11F4.2,R11F4.2
R11F4.3,R11F4.3,R11F4.3,R11F4.3,R11F4.3,R11F4.3,R11F4.3
R11G1.1,R11G1.1,R11G1.1,R11G1.1,R11G1.1,R11G1.1,R11G1.1
R11G1.2,R11G1.2,R11G1.2,R11G1.2,R11G1.2,R11G1.2,R11G1.2
R11G1.6,R11G1.6,R11G1.6,R11G1.6,R11G1.6,R11G1.6,R11G1.6
R11G11.3,R11G11.3,R11G11.3,R11G11.3,R11G11.3,R11G11.3,R11G11.3
R11G11.6,R11G11.6,R11G11.6,R11G11.6,R11G11.6,R11G11.6,R11G11.6
nhr-210,nhr-210,nhr-210,nhr-210,nhr-210,nhr-210,nhr-210
lipl-3,lipl-3,lipl-3,lipl-3,lipl-3,lipl-3,lipl-3
R12A1.3,R12A1.3,R12A1.3,R12A1.3,R12A1.3,R12A1.3,R12A1.3
R12B2.2,R12B2.2,R12B2.2,R12B2.2,R12B2.2,R12B2.2,R12B2.2
R12B2.3,R12B2.3,R12B2.3,R12B2.3,R12B2.3,R12B2.3,R12B2.3
R12B2.6,R12B2.6,R12B2.6,R12B2.6,R12B2.6,R12B2.6,R12B2.6
R12B2.7,R12B2.7,R12B2.7,R12B2.7,R12B2.7,R12B2.7,R12B2.7
R12C12.1,R12C12.1,R12C12.1,R12C12.1,R12C12.1,R12C12.1,R12C12.1
frpr-16,frpr-16,frpr-16,frpr-16,frpr-16,frpr-16,frpr-16
R12C12.4,R12C12.4,R12C12.4,R12C12.4,R12C12.4,R12C12.4,R12C12.4
R12C12.5,R12C12.5,R12C12.5,R12C12.5,R12C12.5,R12C12.5,R12C12.5
R12C12.6,R12C12.6,R12C12.6,R12C12.6,R12C12.6,R12C12.6,R12C12.6
R12C12.7,R12C12.7,R12C12.7,R12C12.7,R12C12.7,R12C12.7,R12C12.7
R12C12.8,R12C12.8,R12C12.8,R12C12.8,R12C12.8,R12C12.8,R12C12.8
R12C12.9,R12C12.9,R12C12.9,R12C12.9,R12C12.9,R12C12.9,R12C12.9
R12E2.1,R12E2.1,R12E2.1,R12E2.1,R12E2.1,R12E2.1,R12E2.1
suco-1,suco-1,suco-1,suco-1,suco-1,suco-1,suco-1
R12E2.6,R12E2.6,R12E2.6,R12E2.6,R12E2.6,R12E2.6,R12E2.6
R12E2.7,R12E2.7,R12E2.7,R12E2.7,R12E2.7,R12E2.7,R12E2.7
R12E2.8,R12E2.8,R12E2.8,R12E2.8,R12E2.8,R12E2.8,R12E2.8
egg-5,egg-5,egg-5,egg-5,egg-5,egg-5,egg-5
R12E2.11,R12E2.11,R12E2.11,R12E2.11,R12E2.11,R12E2.11,R12E2.11
mrps-6,mrps-6,mrps-6,mrps-6,mrps-6,mrps-6,mrps-6
R12E2.13,R12E2.13,R12E2.13,R12E2.13,R12E2.13,R12E2.13,R12E2.13
R12E2.14,R12E2.14,R12E2.14,R12E2.14,R12E2.14,R12E2.14,R12E2.14
R12E2.15,R12E2.15,R12E2.15,R12E2.15,R12E2.15,R12E2.15,R12E2.15
R13A1.1,R13A1.1,R13A1.1,R13A1.1,R13A1.1,R13A1.1,R13A1.1
R13A1.3,R13A1.3,R13A1.3,R13A1.3,R13A1.3,R13A1.3,R13A1.3
R13A1.5,R13A1.5,R13A1.5,R13A1.5,R13A1.5,R13A1.5,R13A1.5
R13A1.7,R13A1.7,R13A1.7,R13A1.7,R13A1.7,R13A1.7,R13A1.7
glb-23,glb-23,glb-23,glb-23,glb-23,glb-23,glb-23
best-16,best-16,best-16,best-16,best-16,best-16,best-16
ttr-32,ttr-32,ttr-32,ttr-32,ttr-32,ttr-32,ttr-32
lgc-12,lgc-12,lgc-12,lgc-12,lgc-12,lgc-12,lgc-12
ttr-8,ttr-8,ttr-8,ttr-8,ttr-8,ttr-8,ttr-8
R13A5.7,R13A5.7,R13A5.7,R13A5.7,R13A5.7,R13A5.7,R13A5.7
R13A5.9,R13A5.9,R13A5.9,R13A5.9,R13A5.9,R13A5.9,R13A5.9
R13A5.10,R13A5.10,R13A5.10,R13A5.10,R13A5.10,R13A5.10,R13A5.10
R13A5.11,R13A5.11,R13A5.11,R13A5.11,R13A5.11,R13A5.11,R13A5.11
R13D7.2,R13D7.2,R13D7.2,R13D7.2,R13D7.2,R13D7.2,R13D7.2
srt-6,srt-6,srt-6,srt-6,srt-6,srt-6,srt-6
R13D11.1,R13D11.1,R13D11.1,R13D11.1,R13D11.1,R13D11.1,R13D11.1
R13D11.3,R13D11.3,R13D11.3,R13D11.3,R13D11.3,R13D11.3,R13D11.3
R13D11.4,R13D11.4,R13D11.4,R13D11.4,R13D11.4,R13D11.4,R13D11.4
srab-16,srab-16,srab-16,srab-16,srab-16,srab-16,srab-16
nhr-270,nhr-270,nhr-270,nhr-270,nhr-270,nhr-270,nhr-270
R13D11.10,R13D11.10,R13D11.10,R13D11.10,R13D11.10,R13D11.10,R13D11.10
kbp-1,kbp-1,kbp-1,kbp-1,kbp-1,kbp-1,kbp-1
dhhc-5,dhhc-5,dhhc-5,dhhc-5,dhhc-5,dhhc-5,dhhc-5
clec-158,clec-158,clec-158,clec-158,clec-158,clec-158,clec-158
cra-1,cra-1,cra-1,cra-1,cra-1,cra-1,cra-1
R13H7.2,R13H7.2,R13H7.2,R13H7.2,R13H7.2,R13H7.2,R13H7.2
rmd-6,rmd-6,rmd-6,rmd-6,rmd-6,rmd-6,rmd-6
R13H9.5,R13H9.5,R13H9.5,R13H9.5,R13H9.5,R13H9.5,R13H9.5
R13H9.6,R13H9.6,R13H9.6,R13H9.6,R13H9.6,R13H9.6,R13H9.6
sdz-28,sdz-28,sdz-28,sdz-28,sdz-28,sdz-28,sdz-28
math-35,math-35,math-35,math-35,math-35,math-35,math-35
R52.4,R52.4,R52.4,R52.4,R52.4,R52.4,R52.4
R52.5,R52.5,R52.5,R52.5,R52.5,R52.5,R52.5
R52.6,R52.6,R52.6,R52.6,R52.6,R52.6,R52.6
math-37,math-37,math-37,math-37,math-37,math-37,math-37
gcp-2.1,gcp-2.1,gcp-2.1,gcp-2.1,gcp-2.1,gcp-2.1,gcp-2.1
R57.2,R57.2,R57.2,R57.2,R57.2,R57.2,R57.2
R105.1,R105.1,R105.1,R105.1,R105.1,R105.1,R105.1
R106.1,R106.1,R106.1,R106.1,R106.1,R106.1,R106.1
npr-24,npr-24,npr-24,npr-24,npr-24,npr-24,npr-24
R119.2,R119.2,R119.2,R119.2,R119.2,R119.2,R119.2
R119.3,R119.3,R119.3,R119.3,R119.3,R119.3,R119.3
R119.5,R119.5,R119.5,R119.5,R119.5,R119.5,R119.5
rnp-8,rnp-8,rnp-8,rnp-8,rnp-8,rnp-8,rnp-8
pcf-11,pcf-11,pcf-11,pcf-11,pcf-11,pcf-11,pcf-11
R144.3,R144.3,R144.3,R144.3,R144.3,R144.3,R144.3
wip-1,wip-1,wip-1,wip-1,wip-1,wip-1,wip-1
R144.5,R144.5,R144.5,R144.5,R144.5,R144.5,R144.5
R144.6,R144.6,R144.6,R144.6,R144.6,R144.6,R144.6
larp-1,larp-1,larp-1,larp-1,larp-1,larp-1,larp-1
R144.10,R144.10,R144.10,R144.10,R144.10,R144.10,R144.10
R144.11,R144.11,R144.11,R144.11,R144.11,R144.11,R144.11
mks-1,mks-1,mks-1,mks-1,mks-1,mks-1,mks-1
lmtr-5,lmtr-5,lmtr-5,lmtr-5,lmtr-5,lmtr-5,lmtr-5
R148.3,R148.3,R148.3,R148.3,R148.3,R148.3,R148.3
R148.4,R148.4,R148.4,R148.4,R148.4,R148.4,R148.4
R148.5,R148.5,R148.5,R148.5,R148.5,R148.5,R148.5
R148.7,R148.7,R148.7,R148.7,R148.7,R148.7,R148.7
R151.1,R151.1,R151.1,R151.1,R151.1,R151.1,R151.1
R151.2,R151.2,R151.2,R151.2,R151.2,R151.2,R151.2
R151.6,R151.6,R151.6,R151.6,R151.6,R151.6,R151.6
hsp-75,hsp-75,hsp-75,hsp-75,hsp-75,hsp-75,hsp-75
R151.8,R151.8,R151.8,R151.8,R151.8,R151.8,R151.8
pfd-5,pfd-5,pfd-5,pfd-5,pfd-5,pfd-5,pfd-5
R151.10,R151.10,R151.10,R151.10,R151.10,R151.10,R151.10
pde-4,pde-4,pde-4,pde-4,pde-4,pde-4,pde-4
mboa-6,mboa-6,mboa-6,mboa-6,mboa-6,mboa-6,mboa-6
moa-1,moa-1,moa-1,moa-1,moa-1,moa-1,moa-1
R155.3,R155.3,R155.3,R155.3,R155.3,R155.3,R155.3
R155.4,R155.4,R155.4,R155.4,R155.4,R155.4,R155.4
R160.2,R160.2,R160.2,R160.2,R160.2,R160.2,R160.2
R160.3,R160.3,R160.3,R160.3,R160.3,R160.3,R160.3
R160.4,R160.4,R160.4,R160.4,R160.4,R160.4,R160.4
R160.5,R160.5,R160.5,R160.5,R160.5,R160.5,R160.5
R160.6,R160.6,R160.6,R160.6,R160.6,R160.6,R160.6
R173.3,R173.3,R173.3,R173.3,R173.3,R173.3,R173.3
flp-26,flp-26,flp-26,flp-26,flp-26,flp-26,flp-26
R193.1,R193.1,R193.1,R193.1,R193.1,R193.1,R193.1
R193.2,R193.2,R193.2,R193.2,R193.2,R193.2,R193.2
R193.3,R193.3,R193.3,R193.3,R193.3,R193.3,R193.3
igcm-2,igcm-2,igcm-2,igcm-2,igcm-2,igcm-2,igcm-2
gcy-28,gcy-28,gcy-28,gcy-28,gcy-28,gcy-28,gcy-28
T01B6.1,T01B6.1,T01B6.1,T01B6.1,T01B6.1,T01B6.1,T01B6.1
aakg-4,aakg-4,aakg-4,aakg-4,aakg-4,aakg-4,aakg-4
T01B6.4,T01B6.4,T01B6.4,T01B6.4,T01B6.4,T01B6.4,T01B6.4
T01B10.5,T01B10.5,T01B10.5,T01B10.5,T01B10.5,T01B10.5,T01B10.5
T01B11.1,T01B11.1,T01B11.1,T01B11.1,T01B11.1,T01B11.1,T01B11.1
T01B11.2,T01B11.2,T01B11.2,T01B11.2,T01B11.2,T01B11.2,T01B11.2
ant-1.4,ant-1.4,ant-1.4,ant-1.4,ant-1.4,ant-1.4,ant-1.4
lmd-5,lmd-5,lmd-5,lmd-5,lmd-5,lmd-5,lmd-5
aak-2,aak-2,aak-2,aak-2,aak-2,aak-2,aak-2
T01C8.2,T01C8.2,T01C8.2,T01C8.2,T01C8.2,T01C8.2,T01C8.2
T01C8.3,T01C8.3,T01C8.3,T01C8.3,T01C8.3,T01C8.3,T01C8.3
got-1.2,got-1.2,got-1.2,got-1.2,got-1.2,got-1.2,got-1.2
T01D1.3,T01D1.3,T01D1.3,T01D1.3,T01D1.3,T01D1.3,T01D1.3
T01D1.4,T01D1.4,T01D1.4,T01D1.4,T01D1.4,T01D1.4,T01D1.4
T01D1.5,T01D1.5,T01D1.5,T01D1.5,T01D1.5,T01D1.5,T01D1.5
T01G6.1,T01G6.1,T01G6.1,T01G6.1,T01G6.1,T01G6.1,T01G6.1
nhr-211,nhr-211,nhr-211,nhr-211,nhr-211,nhr-211,nhr-211
nhr-212,nhr-212,nhr-212,nhr-212,nhr-212,nhr-212,nhr-212
T01G6.10,T01G6.10,T01G6.10,T01G6.10,T01G6.10,T01G6.10,T01G6.10
T02B11.3,T02B11.3,T02B11.3,T02B11.3,T02B11.3,T02B11.3,T02B11.3
T02B11.4,T02B11.4,T02B11.4,T02B11.4,T02B11.4,T02B11.4,T02B11.4
T02B11.6,T02B11.6,T02B11.6,T02B11.6,T02B11.6,T02B11.6,T02B11.6
T02C5.1,T02C5.1,T02C5.1,T02C5.1,T02C5.1,T02C5.1,T02C5.1
igcm-3,igcm-3,igcm-3,igcm-3,igcm-3,igcm-3,igcm-3
T02G5.3,T02G5.3,T02G5.3,T02G5.3,T02G5.3,T02G5.3,T02G5.3
T02G5.7,T02G5.7,T02G5.7,T02G5.7,T02G5.7,T02G5.7,T02G5.7
mct-5,mct-5,mct-5,mct-5,mct-5,mct-5,mct-5
mmaa-1,mmaa-1,mmaa-1,mmaa-1,mmaa-1,mmaa-1,mmaa-1
T02G5.14,T02G5.14,T02G5.14,T02G5.14,T02G5.14,T02G5.14,T02G5.14
T02H6.1,T02H6.1,T02H6.1,T02H6.1,T02H6.1,T02H6.1,T02H6.1
thoc-1,thoc-1,thoc-1,thoc-1,thoc-1,thoc-1,thoc-1
T02H6.3,T02H6.3,T02H6.3,T02H6.3,T02H6.3,T02H6.3,T02H6.3
T02H6.4,T02H6.4,T02H6.4,T02H6.4,T02H6.4,T02H6.4,T02H6.4
T02H6.5,T02H6.5,T02H6.5,T02H6.5,T02H6.5,T02H6.5,T02H6.5
T02H6.6,T02H6.6,T02H6.6,T02H6.6,T02H6.6,T02H6.6,T02H6.6
T02H6.7,T02H6.7,T02H6.7,T02H6.7,T02H6.7,T02H6.7,T02H6.7
T02H6.8,T02H6.8,T02H6.8,T02H6.8,T02H6.8,T02H6.8,T02H6.8
T02H6.9,T02H6.9,T02H6.9,T02H6.9,T02H6.9,T02H6.9,T02H6.9
T02H6.10,T02H6.10,T02H6.10,T02H6.10,T02H6.10,T02H6.10,T02H6.10
T02H6.11,T02H6.11,T02H6.11,T02H6.11,T02H6.11,T02H6.11,T02H6.11
ugt-53,ugt-53,ugt-53,ugt-53,ugt-53,ugt-53,ugt-53
T03D3.5,T03D3.5,T03D3.5,T03D3.5,T03D3.5,T03D3.5,T03D3.5
uba-5,uba-5,uba-5,uba-5,uba-5,uba-5,uba-5
pgk-1,pgk-1,pgk-1,pgk-1,pgk-1,pgk-1,pgk-1
gsp-4,gsp-4,gsp-4,gsp-4,gsp-4,gsp-4,gsp-4
T03F1.6,T03F1.6,T03F1.6,T03F1.6,T03F1.6,T03F1.6,T03F1.6
tfbm-1,tfbm-1,tfbm-1,tfbm-1,tfbm-1,tfbm-1,tfbm-1
guk-1,guk-1,guk-1,guk-1,guk-1,guk-1,guk-1
clec-53,clec-53,clec-53,clec-53,clec-53,clec-53,clec-53
T03F1.11,T03F1.11,T03F1.11,T03F1.11,T03F1.11,T03F1.11,T03F1.11
T03F1.12,T03F1.12,T03F1.12,T03F1.12,T03F1.12,T03F1.12,T03F1.12
T03G6.1,T03G6.1,T03G6.1,T03G6.1,T03G6.1,T03G6.1,T03G6.1
T03G6.3,T03G6.3,T03G6.3,T03G6.3,T03G6.3,T03G6.3,T03G6.3
T03G11.3,T03G11.3,T03G11.3,T03G11.3,T03G11.3,T03G11.3,T03G11.3
mans-3,mans-3,mans-3,mans-3,mans-3,mans-3,mans-3
T03G11.6,T03G11.6,T03G11.6,T03G11.6,T03G11.6,T03G11.6,T03G11.6
T04A6.1,T04A6.1,T04A6.1,T04A6.1,T04A6.1,T04A6.1,T04A6.1
T04A6.2,T04A6.2,T04A6.2,T04A6.2,T04A6.2,T04A6.2,T04A6.2
T04A6.3,T04A6.3,T04A6.3,T04A6.3,T04A6.3,T04A6.3,T04A6.3
T04B8.1,T04B8.1,T04B8.1,T04B8.1,T04B8.1,T04B8.1,T04B8.1
arrd-1,arrd-1,arrd-1,arrd-1,arrd-1,arrd-1,arrd-1
T04B8.5,T04B8.5,T04B8.5,T04B8.5,T04B8.5,T04B8.5,T04B8.5
T04C4.1,T04C4.1,T04C4.1,T04C4.1,T04C4.1,T04C4.1,T04C4.1
T04C9.1,T04C9.1,T04C9.1,T04C9.1,T04C9.1,T04C9.1,T04C9.1
T04C9.2,T04C9.2,T04C9.2,T04C9.2,T04C9.2,T04C9.2,T04C9.2
T04C9.3,T04C9.3,T04C9.3,T04C9.3,T04C9.3,T04C9.3,T04C9.3
T04D1.2,T04D1.2,T04D1.2,T04D1.2,T04D1.2,T04D1.2,T04D1.2
attf-5,attf-5,attf-5,attf-5,attf-5,attf-5,attf-5
T04G9.4,T04G9.4,T04G9.4,T04G9.4,T04G9.4,T04G9.4,T04G9.4
trap-2,trap-2,trap-2,trap-2,trap-2,trap-2,trap-2
T04G9.6,T04G9.6,T04G9.6,T04G9.6,T04G9.6,T04G9.6,T04G9.6
T04G9.7,T04G9.7,T04G9.7,T04G9.7,T04G9.7,T04G9.7,T04G9.7
T05A7.1,T05A7.1,T05A7.1,T05A7.1,T05A7.1,T05A7.1,T05A7.1
clec-140,clec-140,clec-140,clec-140,clec-140,clec-140,clec-140
T05A7.3,T05A7.3,T05A7.3,T05A7.3,T05A7.3,T05A7.3,T05A7.3
